MNST Close,MNST Volume,EMA 12,EMA 26,MACD,RSI,VWMA
0.089844,0.005856,0.09044005127218598,0.09099301155971679,-0.0005529602875308098,0.4695018923055853,0.09139190152348044
0.085938,0.012192,0.08974742799954197,0.09061856625899702,-0.0008711382594550482,0.39058761327125635,0.0910419768997929
0.085938,0.007152,0.0891613621534586,0.09027185764721946,-0.0011104954937608547,0.3905876132712563,0.0907469826388889
0.088542,0.012,0.08906607566831112,0.09014372004372172,-0.001077644375410594,0.4606760052908023,0.09064001304491415
0.086589,0.026256,0.08868498710395556,0.08988040744789048,-0.0011954203439349248,0.4215199527348397,0.09014390721146019
0.08724,0.031536,0.0884626813956547,0.08968482171100971,-0.0012221403153550026,0.43864777652667725,0.08983460351826794
0.091146,0.030192,0.08887549964247705,0.0897930571398238,-0.0009175574973467465,0.5287962669282675,0.08974895663486555
0.08724,0.013728,0.08862388431286519,0.08960394179613314,-0.000980057483267946,0.4508278935911108,0.08960330977249965
0.08724,0.017952,0.08841097903396285,0.08942883499641957,-0.0010178559624567235,0.45082789359111075,0.08944492777548495
0.089844,0.010704,0.08863144379796856,0.08945958795964776,-0.0008281441616792007,0.5070272235286402,0.08937981489594742
0.091146,0.015696,0.08901829859828109,0.08958450737004421,-0.0005662087717631242,0.5327729602335898,0.08933218911174785
0.088542,0.003504,0.08894502189085322,0.08950728460189279,-0.0005622627110395684,0.47890322651937217,0.08916108729574564
0.090495,0.010992,0.08918348006149118,0.0895804487054563,-0.0003969686439651149,0.5182467501950162,0.08918043899608298
0.088542,0.005664,0.08908479082126176,0.0895035265791262,-0.0004187357578644413,0.47927712289523994,0.08908035076923078
0.088542,0.016128,0.08900128454106765,0.08943230238807982,-0.0004310178470121745,0.47927712289524,0.0888043918799647
0.091146,0.022224,0.08933124076551878,0.08955924295192576,-0.0002280021864069781,0.5335186662696655,0.0887127606236625
0.095052,0.036384,0.09021135757082359,0.0899661138443757,0.00024524372644789405,0.6007068872509502,0.08940863267936416
0.089844,0.022416,0.0901548410214661,0.08995706837442194,0.00019777264704416708,0.49776214765443805,0.08950161527377522
0.091146,0.00504,0.09030732701816363,0.09004513738372401,0.00026218963443962184,0.5199127925065905,0.0895858346883469
0.09375,0.032928,0.09083696901536922,0.0903195716515963,0.0005173973637729173,0.5615613919932615,0.08998079030199915
0.092448,0.009552,0.09108481993608165,0.09047723301073732,0.0006075869253443361,0.5365000279672709,0.09005199130434784
0.093099,0.013392,0.09139469379206909,0.09067143797290492,0.000723255819164173,0.5473767739573787,0.0903168507337526
0.091146,0.033456,0.09135643320867384,0.0907065907156527,0.0006498424930211494,0.5088019478116887,0.0904765762689861
0.091146,0.013872,0.09132405886887787,0.09073913955153026,0.0005849193173476097,0.5088019478116887,0.09056403526220613
0.09375,0.01728,0.0916972805813582,0.09096216625141691,0.0007351143299412916,0.5570701040119151,0.09100365029781601
0.090495,0.011328,0.09151231433807233,0.09092756134390455,0.0005847529941677837,0.4919890991056082,0.09133343397813289
0.091146,0.015456,0.0914559582860612,0.0909437419850968,0.0005122163009644021,0.5044583185281771,0.09134186260436504
0.088542,0.013296,0.09100765701128255,0.09076583517138594,0.00024182183989661377,0.45622069614375405,0.09140017453798767
0.089844,0.007584,0.09082863285570061,0.0906975510846166,0.00013108177108400731,0.4828483677907866,0.09159860375643744
0.088542,0.014448,0.09047684318559282,0.09053788063390426,-6.103744831144342e-05,0.45866108427636965,0.09151944790419161
0.088542,0.004176,0.09017917500319392,0.09039003762398544,-0.00021086262079152152,0.4586610842763697,0.09149818695652176
0.088542,0.010128,0.08992730192577947,0.09025314594813467,-0.0003258440223552067,0.45866108427636965,0.09143616904834295
0.089844,0.017376,0.08991448624489032,0.09022283884086545,-0.0003083525959751282,0.4905356431451158,0.09138240098346
0.085286,0.01032,0.0892024114379841,0.08985714707487541,-0.0006547356368913071,0.40142537071915235,0.09123910502350174
0.083333,0.007248,0.08829942506290964,0.08937387692118093,-0.0010744518582712914,0.3703786488675299,0.09119568141325685
0.085938,0.00936,0.08793612889938507,0.08911936751961197,-0.0011832386202269007,0.43333342681577935,0.09103797167584578
0.088542,0.01344,0.08802933983794121,0.08907659955519627,-0.0010472597172550557,0.4884011069610345,0.09040133639612045
0.089193,0.011232,0.08820836447825794,0.08908522181036692,-0.000876857332108974,0.5014449919649764,0.09039735435861093
0.089844,0.021744,0.0884600007123721,0.0891414276021916,-0.0006814268898194947,0.5147682744754565,0.09034240153538052
0.08724,0.026208,0.08827230829508408,0.08900058111314037,-0.0007282728180562914,0.4616267734172598,0.089653487696514
0.08724,0.02256,0.0881134916343019,0.08887016769735219,-0.000756676063050285,0.4616267734172598,0.08937740617344439
0.085938,0.009408,0.08777880061364007,0.08865297009014092,-0.0008741694765008468,0.4355530828351852,0.08909388824503313
0.085938,0.031008,0.08749560051923391,0.08845186119457492,-0.0009562606753410058,0.4355530828351851,0.08851465536817499
0.08724,0.043152,0.08745627736242868,0.08836209369868048,-0.000905816336251794,0.4702545712475055,0.0882257670859221
0.088542,0.010368,0.08762331161436272,0.08837542009137082,-0.000752108477008101,0.5031499590626354,0.0879282585592564
0.08724,0.010944,0.08756434059676846,0.08829131489941743,-0.0007269743026489667,0.471611745544403,0.08780995951605398
0.084635,0.022176,0.08711367281265023,0.08802047675871985,-0.0009068039460696231,0.41549563753378316,0.08742419417033549
0.088542,0.027264,0.08733341545685788,0.08805910810992579,-0.0007256926530679053,0.509720776441463,0.08747148720558302
0.085938,0.032928,0.08711873615580282,0.08790198899067203,-0.0007832528348692136,0.45685881315601906,0.08727882865244395
0.08724,0.013632,0.08713739213183315,0.08785295276914076,-0.0007155606373076134,0.48558508039762566,0.08722587941534714
0.088542,0.011808,0.08735348565001266,0.08790399330475997,-0.0005505076547473037,0.5133059699145631,0.08725360373608901
0.08724,0.01776,0.08733602631924148,0.08785480861551848,-0.0005187822962769983,0.4851509906472367,0.08721767730634487
0.087891,0.019488,0.08742140688551202,0.0878574894588134,-0.0004360825733013829,0.49992071695237,0.08713028731776547
0.088542,0.019584,0.08759380582620248,0.08790819394334574,-0.0003143881171432661,0.5149072787094436,0.08725270682275935
0.087891,0.005232,0.0876395280067867,0.08790692031791272,-0.000267392311126019,0.49880890424605845,0.08733641343963552
0.088542,0.011808,0.08777836985189644,0.0879539632573266,-0.00017559340543016333,0.5151341335238637,0.08740799207846096
0.088542,0.008496,0.08789585141314314,0.08799752153456167,-0.00010167012141852616,0.5151341335238637,0.0873931127388535
0.089844,0.016992,0.08819556658035188,0.08813429771718673,6.126886316515368e-05,0.5491941496054804,0.08744912785445422
0.088542,0.012144,0.08824886402952851,0.08816449788628401,8.436614324450198e-05,0.5105696459045485,0.08734508918918918
0.087891,0.011424,0.08819380802498566,0.08814423878359631,4.956924138935226e-05,0.4919400316557152,0.08737019043151968
0.091146,0.024816,0.0886479914057571,0.08836659146629287,0.00028139993946423025,0.5753687401280271,0.08763830643228128
0.092448,0.018336,0.0892326081125637,0.08866891802434526,0.0005636900882184381,0.6034214270005535,0.08792038089668615
0.09375,0.022176,0.0899275914798616,0.08904529446698636,0.0008822970128752328,0.629762167509076,0.08844945852749302
0.092448,0.014304,0.09031534663680597,0.08929734672869108,0.0010179999081148944,0.5877228195816485,0.0887792513748191
0.089844,0.011952,0.09024283176960506,0.08933783956360285,0.0009049922060022086,0.5138431931539911,0.0888248179461328
0.09375,0.008064,0.09078239611274275,0.08966466626259523,0.0011177298501475197,0.5959003639431297,0.08899752883916896
0.092448,0.006912,0.09103864286462848,0.08987083913203261,0.001167803732595868,0.5618572272590756,0.08938021827875096
0.088542,0.014784,0.09065454396237795,0.08977240660373391,0.0008821373586440362,0.4743131071562881,0.08941478398096747
0.091146,0.0072,0.09073015258355056,0.08987415426271658,0.0008559983208339811,0.5272026122372727,0.08987322672906914
0.091146,0.016752,0.09079412910915817,0.0899683650580709,0.000825764051087266,0.5272026122372727,0.09007755210833049
0.092448,0.00768,0.0910485707846723,0.09015204172043603,0.0008965290642362622,0.5532659924614601,0.09020925313152399
0.092448,0.019392,0.09126386758703041,0.09032211270410745,0.00094175488292296,0.55326599246146,0.09055568644067796
0.091146,0.040512,0.09124573411210266,0.09038314139269207,0.000862592719410582,0.5200195839006377,0.09080971977491961
0.091146,0.063456,0.0912303904025484,0.09043964943767785,0.0007907409648705566,0.5200195839006378,0.09100172876366694
0.092448,0.010752,0.0914177149560025,0.090588416145998,0.0008292988100045001,0.5512908223027347,0.09109319437163749
0.088542,0.0108,0.09097529727046365,0.09043682976481296,0.0005384675056506888,0.4554285438454799,0.09110060653016047
0.09375,0.003936,0.09140217461346925,0.09068224978223423,0.000719924831235022,0.5642326112105988,0.09119455348380766
0.091146,0.007488,0.09136276313447399,0.09071660165021687,0.0006461614842571128,0.5094267860176172,0.09126240086517665
0.092448,0.022848,0.09152972265224722,0.09084485337983045,0.0006848692724167743,0.5338097454342319,0.0914373948030176
0.09375,0.006816,0.09187130378267074,0.09106004942576894,0.0008112543569017971,0.5574953827254677,0.09160341461342399
0.093099,0.004464,0.09206018012379831,0.09121108280163791,0.0008490973221604026,0.5426498342896617,0.0916599938234408
0.093099,0.0216,0.09221999856629089,0.0913509285200351,0.0008690700462557904,0.5426498342896617,0.09171166910229644
0.09375,0.010512,0.09245538340224614,0.09152863751855102,0.0009267458836951237,0.5563511936001934,0.0916350306359276
0.09375,0.006528,0.09265455518651597,0.09169318288754724,0.0009613722989687268,0.5563511936001935,0.0916422312331376
0.091146,0.005136,0.09242246977320583,0.091652650821803,0.0007698189514028231,0.4884655262844251,0.0917063102776425
0.092448,0.003744,0.09242639750040493,0.09171156557574353,0.0007148319246614021,0.5200026849540293,0.09165926989619377
0.09375,0.018576,0.09263002865418879,0.09186256071828106,0.0007674679359077341,0.5498876833001544,0.0917694624524715
0.09375,0.004272,0.09280233193815975,0.09200237103544542,0.0007999609027143223,0.5498876833001545,0.09196153963564749
0.083984,0.021696,0.09144566548613517,0.09140841762541244,3.724786072273334e-05,0.3566961895419766,0.09141681454261144
0.085938,0.008112,0.09059833233442208,0.09100320150501151,-0.0004048691705894336,0.40196829959821123,0.09128304054706356
0.085938,0.002112,0.08988135812912637,0.09062800139352918,-0.0007466432644028104,0.4019682995982113,0.09121391851123137
0.091146,0.013488,0.09007591841695309,0.09066637166067516,-0.000590453243722075,0.5088179050532031,0.09112729635207495
0.082031,0.082512,0.08883823866049877,0.09002671450062515,-0.0011884758401263795,0.380635506072695,0.08884261976353817
0.078125,0.02064,0.08719004809734511,0.08914510601909735,-0.00195505792175224,0.34099213143444523,0.0875582356100017
0.079427,0.008976,0.08599573300544586,0.08842524631397902,-0.0024295133085331655,0.36474272117983525,0.08711651857480582
0.080078,0.005328,0.08508531254306957,0.08780693177220279,-0.002721619229133221,0.37683591193150906,0.08692677875344353
0.076823,0.014928,0.08381418753644349,0.08699330719648407,-0.0031791196600405858,0.3417996653488177,0.08631359681961238
0.075521,0.011376,0.0825383125308368,0.08614350666341118,-0.003605194132574388,0.3286375075456096,0.08577229241582215
0.074219,0.008016,0.08125841829532343,0.08526020987352886,-0.0040017915782054325,0.3155514066625333,0.08489313306937511
0.072917,0.0216,0.07997512317296598,0.08434589803104524,-0.004370774858079254,0.30257624870724376,0.08380649991826059
0.072917,0.009024,0.07888925806943275,0.08349931299170855,-0.0046100549222758,0.30257624870724376,0.08333782179652287
0.070964,0.01224,0.07766998759721233,0.08257077128861903,-0.0049007836914067016,0.2823771188366482,0.08208340019943494
0.088542,0.02592,0.07934260488994889,0.08301308452649911,-0.0036704796365502196,0.5643027440363451,0.08223055364468286
0.089844,0.046704,0.08095820413764906,0.08351907826527695,-0.002560874127627885,0.5775415401408477,0.08304466355400696
0.085938,0.029904,0.08172432657801074,0.08369825765303421,-0.0019739310750234718,0.5259136854421418,0.08316632596541412
0.08724,0.013344,0.08257289171985523,0.08396060893799463,-0.001387717218139406,0.5406539167509881,0.08321809517171459
0.083984,0.014736,0.08278998530141597,0.0839623416092543,-0.0011723563078383237,0.49888036639276817,0.08272638932274996
0.084635,0.005232,0.08307383371658275,0.08401216815671694,-0.000938334440134192,0.5070808413826257,0.08262767105095135
0.083333,0.005232,0.08311370545249311,0.08396185940436754,-0.0008481539518744308,0.489816666476469,0.08255606583867521
0.083333,0.005856,0.08314744307518648,0.08391527722626624,-0.0007678341510797548,0.489816666476469,0.08249199368364468
0.083333,0.003696,0.08317599029438857,0.08387214557987614,-0.000696155285487568,0.48981666647646893,0.08248037115333155
0.08724,0.043008,0.08380122255679033,0.08412161627766308,-0.00032039372087275253,0.5475498892122748,0.08270655309679813
0.088542,0.010128,0.08453057293266873,0.0844490521089473,8.1520823721426e-05,0.565207574021693,0.08307010803829204
0.089844,0.006048,0.08534802325071969,0.08484867787865491,0.00049934537206478,0.5827443584012743,0.08354484228134458
0.089844,0.004752,0.08603971198137819,0.08521870173949529,0.0008210102418828996,0.5827443584012743,0.0837700245597027
0.091146,0.005856,0.08682529475347385,0.08565776086990305,0.0011675338835707982,0.6013903369987945,0.08398126387096776
0.08724,0.02328,0.08688909556063171,0.08577496376842875,0.0011141317922029603,0.5255190629988058,0.08457848807656103
0.085938,0.00984,0.08674277316668838,0.08578704052632291,0.0009557326403654698,0.5027504373509917,0.08496091075370546
0.085938,0.00312,0.0866189619102748,0.08579822270955825,0.0008207392007165415,0.5027504373509917,0.08525857259615385
0.085938,0.003456,0.0865141985394633,0.0858085765829243,0.0007056219565389904,0.5027504373509917,0.08621432599795291
0.08724,0.008592,0.08662586030262279,0.08591460794715212,0.0007112523554706623,0.5282768386605218,0.08667280762002393
0.085938,0.010512,0.08652003564068081,0.08591634069180752,0.0006036949488732873,0.5006015562321857,0.0873337708440777
0.08724,0.00624,0.08663079938826837,0.08601438952945141,0.0006164098588169603,0.5272717825534258,0.08721084982430183
0.085938,0.00984,0.08652421486699632,0.08600873104578834,0.0005154838212079876,0.49859614289767124,0.08660231580081915
0.086263,0.001152,0.08648402796438151,0.08602756578313735,0.00045646218124416327,0.5058208470029738,0.08670274282178217
0.085938,0.006528,0.08640002366216898,0.08602093128068272,0.0003790923814862568,0.49809179086250854,0.08663774474089277
0.091146,0.008016,0.08713017386798913,0.08640056600063215,0.000729607867356985,0.6028249100286192,0.08705487573177222
0.085938,0.024624,0.0869467625036831,0.08636630185243717,0.000580460651245937,0.49221391286332916,0.08698058673714561
0.085938,0.001392,0.08679156827234724,0.08633457578929367,0.00045699248305357265,0.4922139128633291,0.08707057986281234
0.088542,0.028848,0.0870608654612169,0.08649808869379044,0.0005627767674264567,0.541047052968508,0.087364442666082
0.09375,0.007296,0.08808996308256815,0.08703526730906523,0.0010546957735029228,0.6197990733062008,0.08764076402070752
0.089844,0.009408,0.0883598149160192,0.08724332158246781,0.001116493333551391,0.544355522400395,0.08784170884146342
0.089844,0.009984,0.08858815108278548,0.08743596442821093,0.0011521866545745468,0.544355522400395,0.08791003203661325
0.092448,0.038688,0.08918197399312618,0.08780722632241753,0.001374747670708651,0.5835489518165481,0.08865009755040103
0.092448,0.007152,0.08968443953264522,0.08815098733557178,0.0015334521970734455,0.583548951816548,0.08874610679819858
0.09375,0.0204,0.09030991037377673,0.08856572901441832,0.0017441813593584016,0.6033346244431321,0.08911539146194121
0.09375,0.013104,0.09083915493165723,0.08894974908742438,0.001889405844232847,0.6033346244431321,0.0895728615902398
0.09375,0.00864,0.09128697724986382,0.08930532322909665,0.001981654020767165,0.6033346244431321,0.0898894256713893
0.09375,0.006288,0.09166590382680785,0.08963455854545986,0.0020313452813479904,0.6033346244431321,0.09004846173096975
0.09375,0.00768,0.09198653400729895,0.08993940606061099,0.00204712794668796,0.603334624443132,0.0902303579766537
0.094401,0.00504,0.09235799031386835,0.09026989450056573,0.002088095813302618,0.6165297038911545,0.09043272676232064
0.095052,0.01056,0.09277245334250399,0.09062412453756086,0.002148328804943131,0.6297919846377197,0.09084864885654885
0.09375,0.002784,0.09292284513596491,0.09085567086811192,0.0020671742678529947,0.5861307816954988,0.09098317876741241
0.09375,0.003552,0.09305009973043185,0.09107006561862215,0.001980034111809706,0.5861307816954988,0.09125211873236379
0.09375,0.006912,0.0931577766949808,0.09126857927650199,0.0018891974184788163,0.5861307816954987,0.09135354326211127
0.09375,0.011328,0.09324888797267607,0.09145238821898333,0.0017964997536927402,0.5861307816954988,0.09162329210689868
0.09375,0.008544,0.0933259821307259,0.09162258168424382,0.0017034004464820812,0.5861307816954988,0.09171801343530385
0.092448,0.005952,0.09319090795676807,0.09168372378170725,0.0015071841750608217,0.5326425946136994,0.092404834120027
0.09375,0.00912,0.09327692211726529,0.09183678127935857,0.0014401408379067226,0.5744627475816851,0.09250095553145338
0.09375,0.012912,0.09334970332999372,0.09197850118459128,0.001371202145402442,0.574462747581685,0.09313567391304349
0.096354,0.0216,0.093811902817687,0.09230261220795488,0.0015092906097321224,0.6476046176170361,0.09343175546328672
0.096354,0.020496,0.094202994691889,0.09260271500736562,0.0016002796845233785,0.647604617617036,0.09383762159350946
0.096354,0.028464,0.09453391858544455,0.09288058796978298,0.0016533306156615718,0.6476046176170361,0.0942850186825886
0.104167,0.050976,0.09601593111076077,0.09371661849053979,0.0022993126202209835,0.785661788952221,0.09648312830396476
0.101563,0.014688,0.09686932632448989,0.094297831935685,0.0025714943888048847,0.6888044476739681,0.09686772685102586
0.101563,0.014736,0.09759142996687606,0.09483599253304167,0.0027554374338343846,0.6888044476739682,0.09737191543648624
0.104167,0.011424,0.09860305612581821,0.09552717827133488,0.003075877854483336,0.727732453496633,0.09784990755685986
0.101563,0.013584,0.09905843210646156,0.09597427617716192,0.0030841559292996423,0.6413354456531193,0.09817192169216919
0.102865,0.009936,0.09964405793623671,0.09648470016403882,0.0031593577721978905,0.662885999508929,0.0984473148641449
0.104167,0.02112,0.10033989517681567,0.09705375941114705,0.0032861357656686213,0.683374073516103,0.09900022162070717
0.101563,0.024768,0.10052806514961325,0.09738777723254356,0.0031402879170696896,0.6042746369411905,0.09928578187282505
0.098958,0.008112,0.10028651666505736,0.09750409003013293,0.002782426634924437,0.5372763021824267,0.09942547839260085
0.10026,0.008688,0.10028243717812546,0.09770823150938233,0.0025742056687431264,0.5633357506033039,0.09950058414138256
0.101563,0.00744,0.10047944684302923,0.09799376991609476,0.002485676926934466,0.5883229861466209,0.09961567567567568
0.101563,0.001392,0.10064614732871704,0.09825815732971738,0.002387989998999668,0.5883229861466209,0.09975736273584906
0.102865,0.01704,0.10098750927814519,0.0985994049349235,0.002388104343221689,0.6139252245157764,0.1001464580953851
0.104167,0.010992,0.10147666169689208,0.09901181938418842,0.0024648423127036634,0.6381591410166167,0.10046181393568147
0.105469,0.024096,0.10209086758967792,0.09949012905943372,0.002600738530244201,0.6610702718946618,0.10096953257093225
0.106771,0.032976,0.1028108879604967,0.10002945283280901,0.0027814351276876925,0.6827061841509123,0.10169300580688723
0.109375,0.02856,0.10382075135118951,0.10072171558593426,0.003099035765255248,0.7210586371025779,0.10256061091708707
0.109375,0.023472,0.10467525114331419,0.1013626996166058,0.003312551526708396,0.7210586371025779,0.10334892638352641
0.106771,0.005664,0.10499767404434278,0.10176331445982019,0.003234359584522589,0.6324050640554116,0.10380337461466291
0.108073,0.0096,0.1054708011144439,0.10223069857390758,0.0032401025405363187,0.6552300123071932,0.10454918732314658
0.106771,0.012192,0.10567083171222177,0.10256701719806258,0.0031038145141591977,0.6141616256464897,0.10470417507987217
0.111979,0.016032,0.10664131914111073,0.10326420110931721,0.0033771180317935245,0.6961894787576596,0.10524345483460561
0.113281,0.007056,0.10766280850401677,0.10400618621233075,0.003656622291686021,0.7126373944335705,0.10562064458224542
0.113281,0.013824,0.10852714565724496,0.1046932094558618,0.0038339362013831563,0.7126373944335705,0.10603374749109744
0.113281,0.00384,0.10925850786382266,0.10532934208876092,0.003929165775061735,0.7126373944335705,0.10634253439330543
0.114583,0.014064,0.11007766050015763,0.10601479823033419,0.004062862269823442,0.7308376082398901,0.106859661277017
0.114583,0.00072,0.11077078965397953,0.10664947984290202,0.004121309811077514,0.7308376082398901,0.10709043151171044
0.122396,0.009792,0.11255928355336729,0.10781588874342779,0.004743394809939502,0.813182939133964,0.10821261232156273
0.123047,0.040752,0.11417277839131078,0.10894411920687758,0.0052286591844332014,0.8181743978383544,0.1105707776482345
0.119792,0.007728,0.11503727402341682,0.10974766593229406,0.005289608091122763,0.7152696458930052,0.1111307488302139
0.122396,0.011232,0.11616938571212192,0.11068457956693895,0.005484806145182972,0.7431063367691604,0.11181012699983509
0.119792,0.008208,0.11672671098718007,0.11135920330272124,0.00536750768445883,0.6723207204245467,0.11207798630136986
0.122396,0.001248,0.11759890929684468,0.11217674379881595,0.005422165498028722,0.7028078203175531,0.11268024608577265
0.122396,0.015408,0.11833692325117626,0.11293372573964441,0.005403197511531843,0.7028078203175531,0.11352949044906167
0.114583,0.00768,0.11775939659714914,0.11305589420337445,0.004703502393774692,0.5309207994610814,0.11427867774617845
0.113281,0.006816,0.11707041250528004,0.11307256870682819,0.003997843798451847,0.5085974912232545,0.11526590553040739
0.111979,0.004176,0.11628711827369849,0.11299156361743351,0.003295554656264979,0.48656544847043354,0.11596984780231794
0.108073,0.003984,0.11502340777005257,0.11262722557169769,0.0023961821983548848,0.42682887808971853,0.11658646460283177
0.108073,0.006768,0.11395411426696755,0.11228987552934971,0.0016642387376178402,0.42682887808971853,0.11657639928400955
0.107096,0.007728,0.11289901976435716,0.11190514400865714,0.0009938757557000216,0.4121502235226165,0.11661839773548544
0.106771,0.01104,0.1119562474929176,0.11152483704505291,0.00043141044786469684,0.40713438303525096,0.11667566392052336
0.109375,0.014448,0.1115591324940072,0.11136558985653046,0.00019354263747674294,0.46347486428929796,0.11652206985832926
0.109375,0.008256,0.1112231121103138,0.11121813875604672,4.973354267079344e-06,0.46347486428929796,0.11633929278951201
0.109375,0.00552,0.11093878717026553,0.11108160995930251,-0.00014282278903697543,0.463474864289298,0.11635953978712618
0.114583,0.007296,0.11149943529791699,0.11134097218453937,0.0001584631133776243,0.5664030949744281,0.11635362867098058
0.109375,0.004656,0.11117259909823746,0.11119534461531422,-2.274551707676098e-05,0.46942098693049816,0.11631225431711148
0.111979,0.001584,0.1112966607754317,0.11125339316232798,4.326761310372018e-05,0.5142097892049808,0.1162817703125
0.111979,0.0012,0.1114016360407499,0.11130714181697035,9.449422377955097e-05,0.5142097892049808,0.11591168779022122
0.106771,0.016992,0.11068923049601916,0.11097113131200959,-0.0002819008159904296,0.4300122220098513,0.11297622236260263
0.106771,4.8e-05,0.1100864258043239,0.11066001047408296,-0.0005735846697590558,0.4300122220098513,0.11260910811709912
0.104167,0.016416,0.109175744911351,0.11017904673526199,-0.001003301823910993,0.3927228754571604,0.1109465089916506
0.105469,0.00048,0.10860547646345085,0.10983015438450183,-0.001224677921050979,0.4198139328571448,0.11041574229597019
0.106771,0.007632,0.10832324931522765,0.10960355035602022,-0.0012803010407925752,0.446409680585334,0.11012701879455607
0.102865,0.002208,0.10748351865134646,0.1091043984777965,-0.001620879826450039,0.38882522333971486,0.10860713411597298
0.104167,0.004224,0.10697328501267778,0.10873866525721898,-0.0017653802445412037,0.41587364356956724,0.10811539612997444
