CSCO Close,CSCO Volume,EMA 12,EMA 26,MACD,RSI,VWMA
54.03125,0.53076,52.14038343337632,49.70609195422329,2.434291479153032,0.7398387505499852,50.56722797059968
51.0,0.508056,51.964939828241505,49.80193699465119,2.163002833590312,0.5590756234708668,50.663374725704465
50.84375,0.68524,51.79244908543512,49.87910832838073,1.9133407570543923,0.5515943499436735,50.672840462339515
50.0,0.482426,51.516687687675876,49.88806326701919,1.628624420656685,0.5117691876338942,50.66894061899856
52.9375,0.622606,51.735274197264204,50.11394746946222,1.6213267278019856,0.6157777378822868,50.923289138020095
54.90625,0.50583,52.22311662845433,50.468932842094645,1.7541837863596825,0.6669822895950667,51.206209765641795
53.25,0.432102,52.3810986856152,50.6749378167543,1.7061608688608985,0.595127449204103,51.33851340720733
51.90625,0.407578,52.308045041674404,50.76614612662435,1.541898915050055,0.5439285254917361,51.48484050628418
53.09375,0.344944,52.42892272757065,50.93856122835588,1.490361499214771,0.5784434197249235,51.96845097444523
53.78125,0.43623,52.63697307717516,51.14913076699619,1.4878423101789764,0.5974380200697371,52.235148158232654
56.0,0.595686,53.154361834532835,51.50845441388535,1.6459074206474824,0.6519439578458549,52.69537441534472
56.15625,0.45597,53.616190783066244,51.85273556841236,1.7634552146538809,0.6554816477408352,52.946206730192216
56.1875,0.417312,54.01177681644067,52.17382923001145,1.8379475864292232,0.6562342194812657,53.16378859957511
57.625,0.449746,54.56765730621903,52.57761965741801,1.990037648801021,0.6898016112649071,53.48397846682386
54.53125,0.437878,54.56205618218533,52.72233301612779,1.8397231660575386,0.5624986551166485,53.57148204092798
56.0625,0.553798,54.79289369261836,52.96975279271092,1.823140899907436,0.6016810372091557,53.76203682094851
53.59375,0.353088,54.608410047600145,53.015974808065664,1.5924352395344812,0.5207110724445371,53.790550832294336
53.3125,0.479086,54.40903927104628,53.03793963709784,1.3710996339484396,0.5122535587110625,53.77988600236375
51.9375,0.495644,54.02880246011608,52.95642558990541,1.0723768702106753,0.4718992393409607,53.694871090630464
54.75,0.669146,54.13975592779053,53.08928295361612,1.0504729741744114,0.5499903172223567,53.76789397828843
58.90625,0.87263,54.87306270813045,53.5201694014964,1.3528933066340443,0.6357172116982459,54.1935781013535
56.9375,0.684492,55.19066844534115,53.77330500138556,1.417363443955594,0.5794110884123588,54.530786793189996
58.90625,0.486752,55.76229637682713,54.153523149431074,1.6087732273960569,0.6160352503539788,54.98804852015292
60.5625,0.5297,56.50078924193065,54.62826217539914,1.8725270665315037,0.6441117840080457,55.511903558653394
62.59375,0.489334,57.43816782009517,55.218298310554765,2.219869509540402,0.6754553732257964,56.01386002633865
62.90625,0.721008,58.27941123238821,55.78777621347663,2.4916350189115803,0.6801229294244195,56.550095887132464
64.40625,1.078076,59.22200181202079,56.42618167914503,2.795820132875761,0.7022580115487227,57.45312752952199
67.96875,0.64314,60.56765537940221,57.2811867399491,3.286468639453112,0.7470307850268948,58.25928053804565
65.46875,0.75471,61.32166993641726,57.887672907360276,3.4339970290569823,0.670798992164147,58.881758542692474
65.25,0.491038,61.92602840773768,58.43303046977804,3.492997937959643,0.664410084864933,59.34083694086943
64.0,0.613672,62.24510096039342,58.84539858312782,3.399702377265605,0.6276242565248319,59.75615009073997
63.585938,0.46274,62.451383581871355,59.19654965104428,3.2548339308270755,0.615468274719065,60.04833920512814
65.25,0.396566,62.88193995389115,59.644953380596554,3.236986573294594,0.6452090108535954,60.36337088729406
62.90625,0.416,62.88567996098482,59.886530907959774,2.999149053025043,0.5774648934139427,60.560250059820284
61.96875,0.611444,62.744613813141,60.04076935922201,2.7038444539189896,0.5524769780989974,60.856908790498004
69.3125,1.057078,63.755057841888544,60.727564221501865,3.0274936203866787,0.6721529594287956,61.79904851807638
68.625,0.74976,64.50427971236724,61.31255946435358,3.1917202480136524,0.6545069945798115,62.43005211831098
66.375,0.464512,64.79208283354151,61.68755505958665,3.104527773954864,0.5990758780436919,62.91876900896335
65.28125,0.520484,64.86733932068897,61.95375468480245,2.9135846358865223,0.5736426772632635,63.443649880298445
66.09375,0.416886,65.05601788673683,62.26042100444671,2.7955968822901127,0.5876475059119469,63.999195503035224
65.84375,0.394694,65.17720744262347,62.525852781895104,2.651354660728366,0.5813201714984095,64.43086421472186
66.375,0.319392,65.3614832206814,62.81097479805102,2.5505084226303723,0.5913885162303358,64.92583677256046
68.71875,0.380538,65.87798580211502,63.24858777597317,2.6293980261418497,0.633287092113949,65.30577597337694
68.0625,0.337876,66.21406490948195,63.60517386664182,2.6088910428401277,0.6142934906236075,65.61003960020136
66.03125,0.423096,66.18593953879241,63.78488320985354,2.4010563289388713,0.5584620192751923,65.75704289901009
66.1875,0.480424,66.18617960974743,63.962854823938464,2.2233247858089626,0.5617615710605376,65.96247520234694
69.65625,0.672486,66.72003659286321,64.38458779994302,2.3354487929201895,0.6281889130829647,66.35485032649868
68.1875,0.480136,66.94580019396118,64.66628499994724,2.279515194013939,0.5875763598050207,66.33971728986131
68.09375,0.475572,67.12240785642868,64.92017129624745,2.202236560181234,0.5849766990712161,66.48645467207588
65.875,0.586174,66.93049895543965,64.99089934837727,1.9395996070623767,0.525696552782036,66.5106982191309
64.3125,0.628636,66.52772988537201,64.94064754479376,1.5870823405782488,0.4881780670526669,66.52616162412671
65.835938,0.754862,66.42130036454554,65.00696535629052,1.4143350082550228,0.5238589229949319,66.60561331371899
67.5,0.530476,66.58725415461547,65.1916345891579,1.3956195654575652,0.5599460031094392,66.70019191865485
67.0625,0.392422,66.66036890005924,65.33021721218324,1.330151687875997,0.5481825576287359,66.861329492806
70.429688,0.573574,67.24026414620397,65.70795578905856,1.5323083571454106,0.6151881200941314,67.33489083315942
72.1875,0.591116,68.00137735448028,66.18792202690608,1.8134553275742036,0.6448028061913295,67.41136374248245
77.8125,0.769672,69.51078083840639,67.04900187676489,2.4617789616414996,0.719258791181994,68.10747950172097
79.375,0.649104,71.0283530171131,67.9620387747823,3.0663142423308045,0.7358243128066144,68.88979280128468
80.0625,0.4736,72.41822178371109,68.85836923590954,3.5598525478015546,0.7430097461251755,69.58379784803986
77.875,0.42658,73.25772612467861,69.52626781102734,3.731458313651274,0.6796644040853917,70.0665449969651
76.0625,0.547761,73.68922979780498,70.01043315835864,3.6787966394463467,0.6316150779914497,70.53836694125589
73.625,0.670816,73.67934829045036,70.27817885033208,3.401169440118281,0.5729523110254214,70.85190624099226
77.3125,0.532126,74.23829470730415,70.79923967623341,3.439055031070737,0.6290783423836886,71.23835587916747
72.9375,0.618324,74.03817244464197,70.95762932984574,3.080543114796228,0.5386284669935475,71.4266750392387
73.125,0.108461,73.89768437623552,71.11817530541273,2.779509070822783,0.5416699783518857,71.65171721333017
72.125,0.649754,73.62496370296851,71.1927549124192,2.4322087905493106,0.521908631600671,71.91516943715706
71.8125,0.438239,73.34612313328105,71.23866195594371,2.107461177337342,0.515578521054495,72.0504399850669
74.9375,0.448938,73.59095034354552,71.51264995920714,2.0783003843383767,0.5715425755821083,72.34040754243574
72.5625,0.422642,73.43272721376928,71.5904166288955,1.8423105848737862,0.5221689417173019,72.5358577303132
70.0,0.588659,72.90461533472785,71.47260798971806,1.4320073450097937,0.47453667681182693,72.75883472847016
65.0,0.942315,71.68852066784663,70.99315554603524,0.6953651218113919,0.39820751971010887,72.57898775603087
61.125,1.040473,70.06336364202407,70.26218106114374,-0.19881741911966344,0.3510763094262004,71.98087458251719
57.0,0.145753,68.05361538940498,69.2797972788368,-1.226181889431814,0.3091314064262774,71.99841612747109
66.5,0.120748,67.81459763718883,69.07388636929333,-1.2592887321045083,0.4670542650800064,72.11674312355142
69.25,0.807239,68.03542876992901,69.08693182341976,-1.0515030534907481,0.5025055178308916,71.99424888240152
66.125,0.518639,67.74151665147839,68.86752946612941,-1.1260128146510198,0.46467841289760675,71.70502721513488
65.125,0.365514,67.33897562817403,68.59030506123094,-1.2513294330569096,0.4529287127395669,71.02928969914943
63.4375,0.589337,66.73874860845494,68.20861579743605,-1.4698671889811123,0.4330301860009747,70.08328414468247
66.0,0.543576,66.62509497638496,68.04501462725561,-1.4199196508706535,0.4710337077345448,69.42341317397837
66.75,0.510552,66.64431113386419,67.94908761782928,-1.3047764839650853,0.48197816044733005,68.95496292672311
69.0,0.515403,67.00672480557739,68.02693297947155,-1.0202081738941615,0.5144359201762494,68.58909041950146
69.328125,0.343522,67.36386329702702,68.12331757358477,-0.7594542765577472,0.5191674956896242,68.28428760426368
71.4375,0.406942,67.99057663594594,68.36881256813405,-0.3782359321881046,0.5495553354764667,67.93653831457785
68.0,0.312823,67.99202638426195,68.34149311864263,-0.3494667343806839,0.49468832856445827,67.623655450404
66.0625,0.473124,67.69517617129857,68.172678813558,-0.47750264225942374,0.46642242021088415,67.49254034156564
63.625,0.400265,67.06899522186802,67.8358137162574,-0.7668184943893834,0.43290923335867865,67.03374451971538
67.75,0.450856,67.17376518773447,67.82945714468278,-0.6556919569483028,0.4985706264866713,66.8556755582157
62.75,0.6764,66.49318592808302,67.45320105989146,-0.9600151318084329,0.4331091743867045,66.22614688145163
62.75,0.704982,65.9173111699164,67.1048157961958,-1.1875046262793916,0.43310917438670443,65.73570314984848
58.5,0.919576,64.77618637454465,66.46742203351462,-1.6912356589699726,0.38347464655360586,64.8862442556752
60.25,0.53912,64.07985000923009,66.00687225325429,-1.9270222440242009,0.413290251004713,64.63523559850778
59.9375,0.439155,63.44256539242546,65.5572891233836,-2.11472373095814,0.40948201230039044,64.79767920903465
60.0,0.505191,62.912939947436925,65.14563807720704,-2.232698129770114,0.41065166181236323,64.6707725948007
60.5625,0.508456,62.5513338016774,64.8061463677843,-2.2548125661068923,0.4217526955506251,64.45143698153831
58.0,0.433343,61.85112860141933,64.30198737757804,-2.450858776158711,0.38607558093732347,63.794804181095465
55.375,0.756392,60.8548011242779,63.64072905331301,-2.785927929035111,0.3531217130495027,63.065843498656825
53.4375,0.82841,59.71367787438899,62.88493430862316,-3.1712564342341665,0.33068565740479344,62.261889838635774
55.25,0.922598,59.02695820140607,62.31938361909552,-3.2924254176894507,0.3709506646041977,61.62189456872886
50.546875,0.676847,57.72233001657436,61.44734594360696,-3.725015927032601,0.3175651245080959,60.74976773109214
55.125,0.971103,57.32274078325523,60.9790240218583,-3.6562832386030735,0.40702524875284285,60.026304400818
54.5,0.767715,56.888472970446735,60.499096316535464,-3.6106233460887296,0.39932905054863943,59.28959018427416
54.9375,0.360222,56.58832328268569,60.087126219014316,-3.498802936328623,0.4077707036995611,58.87343156941915
59.875,0.513286,57.0939658545802,60.071413165753995,-2.9774473111737976,0.49416982804239223,58.49524016186571
56.9375,0.496113,57.06989418464478,59.83927144977222,-2.7693772651274386,0.4519278711022352,58.19174215545921
60.9375,0.521276,57.6649104639302,59.92062171275205,-2.2557112488218536,0.5129775750270057,58.006729633916315
64.375,0.61997,58.69723193101786,60.2505756599556,-1.5533437289377403,0.558492262268582,58.141480098473075
63.25,0.367587,59.39765778778435,60.47275524069963,-1.07509745291528,0.5406832426351899,57.94557621222764
61.3125,0.307041,59.69224889735598,60.53495855620336,-0.8427096588473759,0.5104916930535507,57.763321005813424
62.875,0.324839,60.18190291314737,60.70829495944755,-0.526392046300181,0.5331328596433834,57.60582326099869
63.6875,0.366332,60.72122554189393,60.92897681430329,-0.20775127240936087,0.5449201602024492,57.73104819062965
64.375,0.239564,61.283344689294864,61.184237791021566,0.09910689827329833,0.5551546021698816,57.75243262656927
62.125,0.226634,61.41283012171104,61.25392388057553,0.15890624113551155,0.5143830087586564,57.75536265635212
65.0,0.334307,61.96470241067857,61.5314110005329,0.43329141014567085,0.5589554307253465,57.87753663814671
65.1875,0.338944,62.460517424420324,61.80223240790083,0.6582850165194927,0.5617803905338424,57.98478947244802
66.5,0.384305,63.081976282201815,62.15021519250077,0.9317610897010482,0.581965213323276,58.301140647090115
67.8125,0.496573,63.809749161863074,62.56964369675997,1.240105465103106,0.6017214722701736,58.99039182298229
68.9375,0.346169,64.59863390619184,63.04133675625923,1.5572971499326087,0.6183698844453424,59.82987567904826
67.125,0.340015,64.98730561293155,63.343830329869654,1.6434752830618962,0.5765544663609368,60.57506443085955
67.4375,0.276008,65.36425859555746,63.64706512024968,1.7171934753077807,0.5818052411114777,61.58479157892827
64.5625,0.275069,65.24091111931786,63.714875111342295,1.5260360079755628,0.5181474313523369,62.48231449496955
62.625,0.251323,64.83846325480742,63.634143621613234,1.2043196331941886,0.48002940142439643,63.31691451629303
62.8125,0.403131,64.52677660022167,63.573281131123366,0.9534954690983,0.48398564592863885,63.69587522612278
62.25,0.316352,64.17650327711064,63.475260306595715,0.7012429705149259,0.4723739353936652,63.90382453517586
63.5625,0.29624,64.08204123447824,63.48172250610715,0.6003187283710929,0.5023743949018968,64.38094673939183
61.1875,0.361681,63.636727198404664,63.311780098247354,0.3249471001573099,0.4522624579914299,64.47407382171114
63.5625,0.344026,63.62530762941933,63.33035194282163,0.294955686597703,0.505394589549453,64.43584202275876
64.625,0.148798,63.779106455662514,63.426251798908915,0.3528546567535997,0.5274775447208105,64.50860678673638
61.875,0.27383,63.4861670009452,63.311344258249,0.17482274269620035,0.4690992379968033,64.54961711713487
64.75,0.345619,63.68060284695363,63.41791135023056,0.2626914967230718,0.5279226871606817,64.64596350975347
65.375,0.301969,63.94127933203769,63.562880879843114,0.378398452194574,0.539858590889668,64.7366320449922
63.125,0.291385,63.81569789633958,63.53044525911399,0.28525263722558947,0.4916640531668492,64.67634416788485
62.125,0.330115,63.55559052767195,63.42633820288333,0.1292523247886237,0.47151674239539004,64.63544865795551
63.875,0.328637,63.60473044649166,63.45957241007716,0.1451580364145002,0.5094041775622293,64.57780947387744
65.25,0.583662,63.8578488393391,63.59219667599737,0.26565216334172703,0.5374624118429198,64.60554415655064
68.25,0.583533,64.5335644025177,63.93721914444201,0.5963452580756865,0.5922557296547859,64.80841390000342
69.625,0.419954,65.31686218674575,64.35853624485371,0.958325941892042,0.6147802346735787,64.88630100024702
67.25,0.296732,65.61426800416947,64.57271874523491,1.041549258934566,0.5574936521453868,64.78272443517578
66.8125,0.240102,65.7986113881434,64.7386284678101,1.0599829203332973,0.5473751272529203,64.73637651079773
69.5,0.438287,66.36805578996749,65.09132265537973,1.276733134587758,0.5958956929836521,64.93289409584587
68.125,0.291265,66.63835489920325,65.31603949572197,1.3223154034812836,0.5626623373662925,65.08357129065188
66.0625,0.293258,66.54976183778736,65.37133286640922,1.178428971378139,0.5161610358887496,65.21494447836534
68.125,0.327761,66.79210617043546,65.57530820963817,1.2167979607972939,0.5557044287678901,65.4970880907608
68.5625,0.448054,67.06447445190693,65.7965816755909,1.2678927763160317,0.5638473528569572,65.84276479076469
68.0,0.345685,67.20840145930586,65.95979784776935,1.2486036115365096,0.5498928105585092,66.04596149743944
62.8125,0.563957,66.53210892710496,65.72666467386051,0.8054442532444455,0.4413988598525329,66.03674606715171
65.4375,0.511092,66.36370755370419,65.70524506838936,0.6584624853148284,0.4956281819942463,66.11074901085664
63.1875,0.349429,65.8750602377497,65.51874543369385,0.3563148040558417,0.45486631838414093,66.00493766728194
60.9375,0.453619,65.11543558578819,65.1793939200869,-0.06395833429870379,0.41785705344341023,65.8541412010927
64.375,0.612864,65.00152241874386,65.11980918526564,-0.11828676652177705,0.4865859402040548,65.78862171185666
65.5625,0.41593,65.08782666201404,65.15260109746819,-0.0647744354541544,0.5081874864468918,65.79241850106598
66.25,0.39458,65.26662256016573,65.23388990506314,0.032732655102591934,0.5207592044153803,65.90881837776097
65.5,0.463602,65.3025267816787,65.25360176394734,0.048925017731349385,0.505576294958455,66.03553038518402
67.8125,0.943374,65.68867650757429,65.44314978143272,0.2455267261415628,0.5492169065434954,66.3013704515782
63.375,0.596737,65.33272627563977,65.2899535013266,0.042772774313178274,0.46449200139688146,66.17538025671274
64.3125,0.489994,65.17576838707981,65.21754953826536,-0.04178115118554615,0.4826500509924906,65.93669507752456
64.5,0.290875,65.07180401983676,65.16439772061607,-0.09259370077930384,0.48640100792498836,65.71235688983606
63.1875,0.337574,64.78191109370803,65.01796085242228,-0.23604975871424472,0.461193849143117,65.56378875167334
63.0625,0.351953,64.51738631006064,64.873111900391,-0.35572559033035134,0.45875544299208026,65.43148284339829
63.4375,0.347395,64.3512499546667,64.76677027813982,-0.4155203234731175,0.4678454919498809,65.15105715422067
63.5,0.416934,64.22028842317951,64.67293544272205,-0.45264701954253894,0.46944481676222194,64.97745077371387
65.5,0.417818,64.41716712730575,64.73419948400189,-0.3170323566961457,0.519237359311668,64.96645106048126
64.8125,0.409858,64.47798756925872,64.73999952222397,-0.2620119529652527,0.5018034503112005,64.84656148636375
