HD Close,HD Volume,EMA 12,EMA 26,MACD,RSI,VWMA
63.625,0.053503,57.77188432243672,57.05282707940833,0.7190572430283879,0.6560492548350492,56.25272348504835
63.5,0.055523,58.65313288821568,57.5303954438966,1.1227374443190783,0.6521718317521296,56.69772247665638
63.0625,0.047465,59.33149705925942,57.94018096657093,1.3913160926884913,0.637959908303497,57.01044758929431
64.125,0.055403,60.06895905014258,58.398315709787894,1.6706433403546868,0.6574812956866846,57.534242821526824
64.375,0.059036,60.731426888582185,58.84103306461842,1.8903938239637625,0.6620980888157514,58.04576263331736
64.375,0.03828,61.29197659803108,59.25095654131336,2.04102005671772,0.6620980888157514,58.31074872759605
64.0,0.048484,61.70859558294937,59.60273753825311,2.1058580446962623,0.6469285265064348,58.5734945735567
68.5,0.069443,62.75342703172639,60.26179401690103,2.4916330148253607,0.7275862084169589,59.265132637113446
67.0,0.079343,63.406745949922325,60.76092038601947,2.6458255639028536,0.6724418287633627,59.907785054818234
64.5,0.051697,63.5749388807035,61.03788924631433,2.53704963438917,0.5919200628796267,60.33530102411303
68.0,0.058985,64.25571751444143,61.55360115399475,2.7021163604466807,0.6543274722294142,60.92093892794308
64.625,0.081885,64.31253020452736,61.78111217962477,2.5314180249025924,0.5646540445718593,61.7119740562339
64.0,0.053483,64.26444863460009,61.9454742403933,2.3189743942067835,0.5496319157327855,62.28126084512597
65.9375,0.042348,64.52184115235391,62.24117985221602,2.2806613001378935,0.5863692961440131,62.71691538917758
64.125,0.034251,64.46078866737639,62.3807220853852,2.08006658199119,0.5418412507610983,63.08037108694412
66.6875,0.039923,64.80335964162617,62.69974267165296,2.10361696997321,0.5893236490734151,63.54823488431411
67.375,0.037146,65.19899661983753,63.0460580293083,2.1529385905292315,0.6012634269162791,64.1223235891713
66.0,0.070816,65.3222279090933,63.26486854565583,2.0573593634374703,0.5658312251061096,64.69717071514144
62.5,0.079531,64.88803900000202,63.208211616347995,1.679827383654029,0.4871383046776428,64.8767992297177
60.25,0.076956,64.17449453846325,62.98908482995185,1.1854097085114006,0.4443546716516418,64.76517477708447
57.25,0.08667,63.10918768639198,62.563967435140604,0.5452202512513722,0.3945926728244118,64.25917184666075
58.75,0.072337,62.43854342694706,62.281451328833896,0.15709209811316072,0.42902301635607487,63.95805576257179
58.75,0.050784,61.871075207416744,62.01986234151286,-0.14878713409611777,0.4290230163560749,63.77101652888732
58.625,0.041111,61.37167902166033,61.768391056956354,-0.3967120352960265,0.426677805711444,63.57385844159832
59.5625,0.048502,61.09334378755874,61.60499171940403,-0.511647931845296,0.4509205831946738,63.365717044256556
59.0,0.052277,60.77129089716509,61.412029369818555,-0.6407384726534673,0.4389279972893897,63.13878822157331
60.5,0.044694,60.72955383606276,61.34447163872088,-0.6149178026581197,0.47874055940989924,63.00255255796455
58.8125,0.0494,60.434622476668494,61.156918184000816,-0.7222957073323215,0.4408420805929903,62.491548383051004
56.5,0.064753,59.82929594179642,60.81196128148223,-0.9826653396858163,0.3947271843793277,61.836029535870544
56.125,0.0436,59.259404258443126,60.4647789643354,-1.2053747058922752,0.38764565082012803,61.49363325090397
56.8125,0.039617,58.88295744945188,60.19423978179204,-1.3112823323401628,0.40859364226937,60.98085178689179
54.0,0.06666,58.13173322645928,59.735407205363,-1.6036739789037213,0.35507937964031766,60.28327825774826
52.5,0.068638,57.265312730080936,59.19945111607685,-1.9341383859959151,0.3302373251421458,59.622917143387376
53.3125,0.063457,56.65718769468387,58.76338066303413,-2.106192968350257,0.3564993287101687,59.03248613324987
53.5625,0.051338,56.181081895501734,58.37813024355012,-2.1970483480483836,0.36475306925303436,58.63600653408349
52.5,0.048217,55.61476160388608,57.942713188472325,-2.327951584586245,0.3445275633080664,58.102243053201725
54.0,0.065473,55.366336741749755,57.650660359696595,-2.284323617946839,0.39549008090953836,57.58484269064534
53.875,0.044133,55.1369003199421,57.370981814533884,-2.234081494591784,0.39274966988127724,56.9289211093919
54.0,0.036834,54.96199257841254,57.12127945790174,-2.1592868794892013,0.39724750787838176,56.434988739980504
56.5,0.056113,55.198609104810615,57.075258757316426,-1.8766496525058116,0.48017654121582104,56.170108500029244
53.4375,0.130525,54.92766924253206,56.80579514566336,-1.8781259031312985,0.40641095954325984,55.77460340169158
52.25,0.070275,54.51572012829636,56.46832883857718,-1.9526087102808205,0.38191143274931794,55.3672447599923
51.5,0.069514,54.05176318548153,56.100304480164056,-2.048541294682522,0.36686908148250064,54.985801015209525
51.5625,0.056826,53.66879961848437,55.76417081496672,-2.095371196482347,0.3690991469798727,54.691873707131414
50.375,0.053135,53.16206121564062,55.364972976821036,-2.2029117611804168,0.34428600558352696,54.29576947993116
49.75,0.062931,52.637128720926675,54.94904905261207,-2.3119203316853927,0.33164887930259535,53.84725917118907
46.75,0.177693,51.73141661001488,54.341712085751915,-2.6102954757370327,0.2787578537363901,52.665822535197385
46.5,0.086211,50.92658328539721,53.76084452384436,-2.834261238447155,0.2748245059598181,52.049861839693854
46.875,0.047114,50.30326277995148,53.25078196652256,-2.9475191865710784,0.29098543540514354,51.652367520757615
47.25,0.047676,49.83353004457433,52.806279598632,-2.972749554057671,0.30760283932512017,51.3507435022125
49.0,0.065837,49.70529465310136,52.524332961696295,-2.8190383085949335,0.3805646300158714,51.079558125091346
49.875,0.06049,49.73140316800884,52.32808607564472,-2.5966829076358806,0.41382464560029225,50.88318812709644
53.625,0.083888,50.33041806523825,52.42415377374511,-2.0937357085068626,0.530240024843985,50.969587277161615
52.375,0.03858,50.64496913212467,52.42051275346769,-1.7755436213430187,0.49495336792044986,50.899766771288945
50.375,0.06753,50.603435419490104,52.26899329024786,-1.665557870757759,0.4440365353450443,50.77402716043521
50.5625,0.045818,50.59713766264547,52.14258637985914,-1.5454487172136666,0.4497514788213402,50.70603853479739
49.875,0.050364,50.48603956070002,51.97461701838809,-1.4885774576880664,0.4322080432916929,50.51549288857385
48.1875,0.054661,50.1324180898231,51.69408983184082,-1.5616717420177224,0.3918089043099395,50.313207637213985
46.0,0.125841,49.49666146061955,51.272305399852605,-1.7756439392330563,0.34658408464559776,49.84555265185503
49.375,0.09177,49.47794431283192,51.13176425912278,-1.6538199462908594,0.4517330508858148,49.565341778554746
51.0,0.088277,49.712106726242396,51.12200394363221,-1.4098972173898119,0.493957730698143,49.30311663381637
50.875,0.050484,49.89101338374357,51.10370735521501,-1.2126939714714382,0.490826295339118,49.213453793589956
49.8125,0.071587,49.878934401629174,51.00806236593982,-1.1291279643106478,0.4639055639435479,49.13210382887098
50.0,0.050586,49.89755987830161,50.93339107957391,-1.0358312012723019,0.469435930099227,49.06578345734133
48.875,0.050809,49.74024297394752,50.78091766627213,-1.0406746923246146,0.44009999832466984,49.00989451375633
48.5625,0.037739,49.55905174718636,50.61659043173346,-1.0575386845470973,0.43202368243923656,48.96433683248921
47.875,0.055376,49.29996686300384,50.41350965901246,-1.1135427960086233,0.41402280966108285,49.22652719539318
48.0,0.036316,49.09997196100325,50.23473116575228,-1.134759204749031,0.4187647918205251,49.38259122722801
47.125,0.036634,48.7961301208489,50.00438070902989,-1.208250588180988,0.3946870995464493,49.41187251242085
49.5625,0.066412,48.91403317917984,49.971648804657306,-1.0576156254774673,0.4837376148996222,49.503876579639204
48.125,0.052334,48.792643459306014,49.834860004312326,-1.042216545006312,0.4424022525213322,49.47180045224337
47.875,0.053392,48.6514675424897,49.68968518917808,-1.0382176466883806,0.43543357066599725,49.38106386513383
49.9375,0.050555,48.84931868979897,49.70804184183156,-0.8587231520325886,0.5047444335758194,49.102028504806114
49.6875,0.018853,48.978269660599125,49.70652022391811,-0.7282505633189871,0.4967831363996208,49.0022885618754
50.25,0.040634,49.17392048204542,49.74677798510936,-0.5728575030639433,0.5153076027716889,48.965069372196346
51.25,0.046469,49.49331733096151,49.85812776399015,-0.36481043302863725,0.5472186602664456,48.99428518067157
55.5,0.102548,50.417422356967435,50.276044225916806,0.14137813105062946,0.6520637843193898,49.52150421746973
57.5,0.093409,51.50704968666475,50.81115206103408,0.6958976256306713,0.6886060625297094,50.19213089895698
57.625,0.07711,52.448272811793245,51.31588153799452,1.1323912737987243,0.6907918684171706,51.13185267746612
57.375,0.050624,53.206230840748134,51.76470512777271,1.4415257129754266,0.6805035006282583,51.55416856907236
56.1875,0.037515,53.664887634479186,52.09231956275251,1.5725680717266783,0.6323286458575534,51.76052641270129
56.4375,0.034566,54.091443383020845,52.414184780326394,1.677258602694451,0.6381366342867384,51.95457943962584
56.875,0.036866,54.5196828625561,52.74461553733925,1.7750673252168525,0.6485981058306952,52.27996679455686
57.375,0.040198,54.958962422162855,53.08760697901783,1.8713554431450277,0.6606719227563498,52.59433976623174
57.125,0.027949,55.29219897259934,53.38667312872021,1.9055258438791256,0.6486708638557076,52.91137007671531
58.0625,0.046645,55.71839913066098,53.73303067474094,1.9853684559200389,0.672682352656122,53.31399298589713
57.125,0.036117,55.93479926440544,53.98428766179716,1.9505116026082803,0.6265658538875297,53.75944149395116
56.0,0.038399,55.944830146804605,54.13359968684922,1.8112304599553823,0.5755726422143641,54.05845528241167
55.0,0.041152,55.799471662680816,54.19777748782336,1.6016941748574567,0.5339723330140679,54.35363807503325
53.5625,0.050314,55.455322176114535,54.15071989613274,1.3046022799817933,0.4802387109001795,54.6389699318095
54.75,0.033193,55.34681107209691,54.19511101493772,1.1517000571591893,0.5229463020530926,54.999225699105494
52.6875,0.036399,54.93768629177431,54.08343612494234,0.8542501668319744,0.4532813950500521,55.31452897239533
51.75,0.038888,54.447273016116725,53.910589004576245,0.5366840115404798,0.4255321395931039,55.4581066888111
52.0,0.036236,54.07076947517569,53.76906389312616,0.3017055820495287,0.4354572128259793,55.440635080207905
53.125,0.033311,53.925266478994814,53.721355456598296,0.20391102239651815,0.47907284556716423,55.58327182676765
51.75,0.039138,53.59061009761099,53.57532912647991,0.015280971131083732,0.4348524988554238,55.638437832119216
54.0,0.042352,53.653593159516994,53.606786228222134,0.04680693129486002,0.5139191904583601,55.57502353854232
55.0,0.041229,53.860732673437454,53.70998724835383,0.15074542508362043,0.5444257406332335,55.32628542680831
57.0,0.068701,54.343696877523996,53.95369189662392,0.3900049809000734,0.5986751873826593,55.24939158759286
58.0,0.047828,54.906205050212606,54.25341842279993,0.6527866274126737,0.6228574198232874,55.27906868497489
55.125,0.04227,54.93986581171836,54.31798002111105,0.6218857906073154,0.5249262004257971,55.22906285301774
55.9375,0.027195,55.09334799453092,54.43794446399171,0.6554035305392105,0.546621404353557,55.201084919441065
59.0,0.050113,55.6943713799877,54.77587450369603,0.9184968762916697,0.6175215378160995,55.35844821354971
53.5,0.163071,55.35677578306652,54.68136528120003,0.6754105018664873,0.4741220832935835,54.95002678096757
51.0,0.208749,54.68650258567167,54.4086715566667,0.2778310290049717,0.42572826622077836,54.16044997993401
51.3125,0.069899,54.16742526479911,54.179325515432126,-0.011900250633019027,0.43351194929044645,53.827499346907175
51.375,0.063928,53.73782137790693,53.971597699474195,-0.23377632156726236,0.4351608979610514,53.59218081612808
50.875,0.058227,53.29738731976741,53.74222009210574,-0.4448327723383301,0.4245149570756741,53.381920282622026
51.1875,0.04724,52.97278927057242,53.55298156676457,-0.580192296192152,0.4338376181652599,53.23984039428147
51.375,0.052029,52.7269755366382,53.391649598856084,-0.6646740622178839,0.4397025161421064,53.14545668277228
50.4375,0.052008,52.37474853100156,53.17282370264452,-0.7980751716429637,0.4164719448229857,52.98620720316767
50.5,0.037843,52.08632568007825,52.97483676170789,-0.8885110816296447,0.41867696160428947,52.918014165072044
50.0,0.049504,51.76535249852775,52.75447848306286,-0.9891259845351144,0.4054764588144265,52.83755761164248
49.6875,0.054331,51.44568288336963,52.52729489172487,-1.0816120083552434,0.397050452020785,52.7248275273306
48.375,0.083292,50.97327013208199,52.21971749233785,-1.246447360255857,0.3629373080295628,52.435642533914
48.0625,0.085412,50.52545934253092,51.91177545586838,-1.3863161133374575,0.35511419723337967,52.1779271305607
48.5625,0.055173,50.223465597526165,51.66368097765591,-1.440215380129743,0.3782081133675953,51.974220329709986
50.125,0.054925,50.2083170440606,51.54970460894065,-1.3413875648800513,0.4450849850158927,51.80923379683292
50.625,0.052667,50.27242211420512,51.481207971241346,-1.2087858570362258,0.46491787503072607,51.50018339180234
50.5,0.051099,50.307434096635106,51.408525899297544,-1.1010918026624381,0.4604868778039121,51.23381969866995
52.9375,0.078105,50.71205962022971,51.52178324009032,-0.8097236198606126,0.5504600135830104,51.211297461661445
54.25,0.05222,51.25635814019437,51.723873370454,-0.4675152302596288,0.5900995536745658,51.23253370990291
55.875,0.063281,51.966918426318315,52.03136423190185,-0.06444580558353152,0.6332219025573651,51.16591059125487
54.75,0.070561,52.39508482226934,52.232744659168375,0.16234016310096422,0.5871676263930146,51.07062821290376
55.5,0.053468,52.87276408038175,52.474763573304045,0.39800050707770396,0.607654519935048,51.28288831449563
54.25,0.065777,53.08464652955379,52.60626256787412,0.47838396167966835,0.5579568097109019,51.44637956252275
55.0625,0.043995,53.388931678853204,52.788206081364926,0.6007255974882781,0.5818935263516432,51.587320340832456
53.0,0.041024,53.32909603595271,52.80389451978234,0.5252015161703696,0.5068618349672851,51.67423821237566
53.0,0.037393,53.27846587657537,52.81842085165031,0.4600450249250585,0.506861834967285,51.73822487648872
55.0,0.050012,53.54331728017915,52.98001930708362,0.5632979730955299,0.5693164957819876,51.89901255642219
55.9375,0.055576,53.911653083228515,53.19909195100335,0.7125611322251615,0.5951966187093234,52.16357576400641
54.625,0.046018,54.02139876273182,53.30471476944755,0.7166839932842706,0.5457523006874188,52.317640665202
53.375,0.055802,53.92195279923462,53.3099210828218,0.6120317164128153,0.5029037447983358,52.46869758749221
54.75,0.051731,54.04934467627544,53.41659359520538,0.6327510810700616,0.545203254298032,52.703217876031225
55.0,0.034164,54.19559934146383,53.5338829585235,0.6617163829403339,0.5526567114614783,53.102864624823496
52.9375,0.043964,54.00204559662325,53.48970644307732,0.5123391535459305,0.4824143277398601,53.503295610976814
52.5625,0.030959,53.78057704329659,53.42102448433085,0.35955255896573846,0.4707001943713429,53.73904922676645
53.8125,0.040937,53.7854882674048,53.45002267067672,0.33546559672808485,0.5131385711586625,53.936848406826776
55.5625,0.05747,54.058874687804064,53.60650247284881,0.45237221495525404,0.5656452257305483,54.19853542453953
53.75,0.072239,54.011355505064984,53.617131919304455,0.3942235857605283,0.5049091322562548,54.34842564248355
51.0625,0.094498,53.55768542736268,53.4278999252819,0.12978550208077877,0.43100914624095304,54.15964500857138
50.875,0.027543,53.14496459238381,53.23879622711287,-0.09383163472906375,0.42632095527910535,54.06780188525412
50.6875,0.030182,52.766893116632446,53.0498113214008,-0.2829182047683574,0.4213848725365452,53.85213082806663
48.9375,0.051426,52.177755714073605,52.745195667963706,-0.5674399538901014,0.37745749614141383,53.53095482981737
34.875,0.666523,49.51579329652382,51.42147747033677,-1.9056841738129506,0.19844016583572438,45.67993754668229
36.3125,0.437182,47.48451740475092,50.302293954015525,-2.8177765492646074,0.2382133516688512,43.31333277753451
37.6875,0.165373,45.97728395786616,49.367864772236594,-3.3905808143704306,0.2752573438714616,42.620866568724836
35.125,0.131264,44.30770181050214,48.31283775207093,-4.005135941568788,0.25078211059130556,41.97427690257474
36.5,0.139064,43.10651691657873,47.43781273339901,-4.33129581682028,0.2873971084306161,41.45999239349024
38.625,0.123024,42.41705277556662,46.78501179018427,-4.367959014617654,0.34099874335892716,41.024339935132076
39.4375,0.097766,41.95866004086406,46.24075165757803,-4.28209161671397,0.36079662105166715,40.61386858508658
40.5625,0.075149,41.74386618842343,45.820140423683355,-4.076274235259923,0.38820311566526405,40.34653345066069
39.25,0.118452,41.36019446712752,45.33346335526237,-3.9732688881348466,0.36835963136454103,40.00224576220111
38.375,0.061964,40.90093377987713,44.818021625242935,-3.9170878453658062,0.3553198065579209,39.656628592281436
38.9375,0.064693,40.598867044511415,44.382427430780496,-3.7835603862690803,0.3707413582022059,39.43102087444538
39.375,0.050176,40.410579806894276,44.01150688035231,-3.600927073458031,0.3831018967660824,39.195753901795186
40.9375,0.084754,40.49164445198747,43.78380266699288,-3.292158215005408,0.42643478736486756,39.0929607974579
43.0,0.075679,40.87754530552785,43.725743210178585,-2.848197904650732,0.4785075768410198,38.9760234019237
44.0625,0.067811,41.367538335446646,43.75068815757276,-2.3831498221261143,0.5035141718799246,38.74514647812592
42.75,0.082739,41.58022474537793,43.67656310886367,-2.096338363485735,0.4733204347495705,38.46064610046187
41.25,0.058578,41.52942093839671,43.49681769339229,-1.9673967549955762,0.44078834902377667,38.066885827921375
41.3125,0.065316,41.49604848633568,43.33501638277063,-1.8389678964349514,0.44250771747938633,38.01370213421025
41.375,0.037231,41.47742564228403,43.18982998404688,-1.7124043417628485,0.4443475600042923,37.91673145480083
41.25,0.052206,41.442437081932646,43.04613887411748,-1.603701792184836,0.44121136425433827,37.768804633920716
38.8125,0.078686,41.037831377019934,42.732535994553224,-1.69470461753329,0.3842576354508897,38.7416190840629
36.25,0.1246,40.30124193440149,42.25234814310483,-1.9511062087033437,0.33526137566320036,39.169946637978946
37.375,0.160254,39.85105086757049,41.89106309546744,-2.040012227896945,0.3730570236757426,39.145657976193064
39.1875,0.118236,39.74896611871349,41.69079916246985,-1.9418330437563611,0.4293519665681032,39.452454585061545
39.625,0.100616,39.72989440814219,41.537777002286894,-1.8078825941447079,0.44236785648513566,39.70449146166214
39.1875,0.055154,39.64644911458185,41.363682409524905,-1.7172332949430569,0.43176226466514844,39.76847021735396
38.8125,0.070229,39.51814925080003,41.17470593474528,-1.6565566839452543,0.42241407279056564,39.74676744109133
38.875,0.057969,39.419203212215415,41.00435734698637,-1.5851541347709528,0.424649952942841,39.6762231028238
38.25,0.071881,39.239325794951505,40.80033087683923,-1.5610050818877284,0.4076553978970024,39.64240953987985
36.75,0.058327,38.8563525957282,40.500306367443734,-1.6439537717155375,0.3694415810906089,39.58367085793758
37.5,0.036153,38.64768296561616,40.27806145133679,-1.6303784857206267,0.3997400893698362,39.561416555212254
38.75,0.074188,38.66342404782906,40.16487171420073,-1.5014476663716678,0.44739868749405337,39.52819853496032
39.5625,0.073827,38.80174342508612,40.120251587222896,-1.318508162136773,0.4764939112468637,39.45126683742629
40.0,0.07667,38.986090590457486,40.11134406224342,-1.125253471785932,0.4920038326183764,39.302323900107254
39.1875,0.076196,39.017076653464024,40.042911168743906,-1.0258345152798825,0.4644814379927367,39.0854963781575
38.9375,0.055322,39.00483409139263,39.96102885994806,-0.9561947685554273,0.45602843586474506,38.878133076591645
40.75,0.088111,39.2733211542553,40.01947116661857,-0.7461500123632732,0.5237054128431287,38.895108861055455
44.0,0.127956,40.000502515139104,40.31432515427645,-0.3138226391373493,0.6159674121429458,39.20587771644335
45.0625,0.180966,40.779271358963854,40.666041809515235,0.11322954944861863,0.6404858853228501,39.769368037238706
44.9375,0.109763,41.41899884220018,40.98244611992151,0.4365527222786696,0.6353466107801429,40.04231701199485
47.25,0.10211,42.31607594340015,41.4467093702977,0.8693665731024538,0.685606569684721,40.50024006366688
45.125,0.093998,42.748218105953974,41.71917534286824,1.0290427630857337,0.6033162459043422,41.03957899404114
45.0,0.065893,43.09464608965337,41.96219939154467,1.1324466981086942,0.5987635887594792,41.540432202188875
45.1875,0.063512,43.416623614322084,42.20111054772655,1.215513066595534,0.6035956703311172,41.85152636070247
43.875,0.054021,43.48714305827253,42.32510235900607,1.1620406992664627,0.5533587058018482,42.060874819280436
41.9375,0.114677,43.248736433922915,42.296391073153764,0.9523453607691508,0.48869741124440214,42.14825378124907
44.125,0.073722,43.38354621331939,42.431843586253486,0.9517026270659059,0.5523052556646352,42.37782247613972
42.625,0.073667,43.266846795885634,42.44615146875322,0.8206953271324124,0.5058355506043238,42.51023973494279
41.125,0.077843,42.93733190421092,42.34828839699372,0.5890435072171982,0.4638098119500126,42.62855118634021
42.875,0.101687,42.927742380486166,42.38730407129048,0.5404383091956859,0.5144897296568893,42.84243408202841
41.625,0.106212,42.727320475795985,42.33083710304674,0.3964833727492447,0.47961832404376625,42.878091485085804
40.6875,0.06407,42.41350194105814,42.20910842874698,0.20439351231116376,0.45472474840443716,42.97128411019293
42.75,0.07302,42.465270873203046,42.24917447106202,0.21609640214102654,0.5144346758705303,43.10363210457814
43.625,0.049833,42.643690738864116,42.351087473205574,0.292603265658542,0.5375699973925507,43.25423119300185
45.6875,0.079491,43.11196908673117,42.59822914185701,0.5137399448741604,0.5874652268345139,43.540864300342726
45.5625,0.064972,43.488973842618684,42.81780476097872,0.6711690816399667,0.5833570586307416,43.75950592430349
51.4375,0.175949,44.71182402067735,43.45630070460992,1.2555233160674248,0.6922772134035892,44.63149205336032
51.6875,0.155601,45.785004940573145,44.066019170935114,1.7189857696380315,0.6959201257309919,45.25813782856735
49.75,0.088032,46.39500418048497,44.487054787902885,1.9079493925820827,0.6333431557645637,45.49908515340257
47.6875,0.070378,46.593849691179585,44.72412480361378,1.869724887565802,0.5741566794285393,45.622410487176666
45.875,0.08026,46.48325743099811,44.809374818160904,1.673882612837204,0.5275038707064978,45.53790902794587
47.4375,0.075159,46.63006398007532,45.00405075755639,1.626013222518928,0.560646585105915,45.644222896207786
49.0625,0.061316,47.00428490621758,45.30467662736703,1.6996082788505475,0.5926485817050531,45.79218673499579
49.125,0.083919,47.33054876679949,45.587663543858355,1.7428852229411333,0.5938738617071171,45.97671270613269
48.875,0.059837,47.56815664883034,45.83116994801699,1.7369867008133468,0.5862773553180943,46.14262041488282
46.375,0.089515,47.384594087471825,45.87145365557129,1.5131404319005384,0.5152935774715321,46.437743365583586
44.25,0.120731,46.90234884324539,45.75134597738082,1.1510028658645695,0.4638813403750404,46.38428701073142
41.0,0.343611,45.99429517505379,45.399394423500766,0.5949007515530269,0.3984100154691305,45.60604577636888
43.75,0.1501,45.64901899427629,45.27721705879701,0.371801935479283,0.46696429112944376,45.63958726279354
44.75,0.083108,45.51070837977225,45.23816394333056,0.27254443644168447,0.4897352594018299,45.73943274923691
45.0625,0.072875,45.44175324442267,45.22515179938015,0.21660144504252088,0.4969672222085802,45.92930199404736
46.0,0.098904,45.52763736066534,45.282547962389025,0.24508939827631337,0.5189923552907527,46.094395297193365
44.75,0.071854,45.408000843639904,45.24309996517503,0.1649008784648771,0.48829320485206956,46.16551622061775
